15,439,72,Jun 24,BOS,@,PHI,"W,8-0",GS-8,W(6-6),5,8.0,2,0,0,2,6,0,0,4.05,30,106,70,27,8,11,11,4,3,0,82,,,2,0,0,28,0,0,0,0,0,1,.65,0.259,.96,0.23%,4.26, 1b start tie, 8b 3 out a6
16,440,77,Jun 29,BOS,,CLE,"W,5-2",GS-7,W(7-6),4,7.0,5,2,2,4,3,2,0,3.94,29,115,73,20,9,6,16,3,2,0,58,,,1,0,0,25,2,0,0,1,0,0,1.10,0.117,1.76,0.11%,1.85, 1t start tie, 7t 3 out a3
17,441,82,Jul 5,BOS,@,TEX,"W,7-4",GS-8,W(8-6),5,8.0,8,4,4,1,5,1,1,3.98,34,115,75,24,10,5,22,8,3,0,54,,,0,0,0,31,3,0,0,0,1,0,.73,0.189,1.15,0.18%,0.48, 1b start a 2, 8b 3 out a3
18,442,87,Jul 10,BOS,@,BAL,"L,1-4",GS-7,L(8-7),4,7.0,9,4,4,0,4,2,0,4.05,29,91,69,12,8,7,18,5,5,0,47,,,0,0,0,28,1,0,0,1,1,0,.87,-0.112,1.68,-0.13%,-0.34, 1b start tie, 7b 3 out d3
19,443,91,Jul 17,BOS,,NYY,"L,3-5",CG,L(8-8),6,9.0,5,5,5,3,5,3,0,4.12,35,109,73,22,7,14,13,0,4,0,59,,,0,0,0,32,2,0,0,0,0,0,.46,-0.130,.96,-0.16%,-0.06, 1t start tie, 9t 3 out d4
20,444,96,Jul 22,BOS,@,CHW,"L,4-8",GS-6,L(8-9),4,5.2,9,7,7,1,2,3,0,4.42,26,98,64,14,14,7,16,4,5,0,24,,,0,0,0,25,0,0,0,0,0,0,.93,-0.242,1.58,-0.25%,-3.85, 1b start tie, 6b --- 2 out d6
21,445,101,Jul 27,BOS,@,TBD,"W,4-1",GS-8,W(9-9),4,7.1,6,1,0,3,4,0,0,4.19,30,118,81,25,8,9,14,2,4,0,65,,,0,1,0,27,0,0,0,0,0,0,1.12,0.310,1.98,0.33%,2.60, 1b start tie, 8b 1-- 1 out a2
22,446,105,Aug 2,BOS,,KCR,"W,6-4",GS-7,W(10-9),5,7.0,6,4,4,0,7,2,0,4.23,27,96,69,27,11,11,9,1,2,0,56,,,0,0,0,27,1,0,0,0,0,0,.72,-0.030,1.09,-0.03%,-0.16, 1t start tie, 7t 3 out d1
23,447,110,Aug 7,BOS,@,MIN,"W,11-7",GS-8,W(11-9),4,8.0,6,4,2,1,11,0,0,4.13,32,118,83,26,16,12,8,0,1,0,68,,,1,0,0,31,0,0,0,0,0,1,.56,0.033,.84,0.03%,0.31, 1b start a 5, 8b 3 out a7
24,448,115,Aug 13,BOS,,CHW,"W,7-4",GS-7,W(12-9),5,6.2,7,2,2,0,5,2,0,4.07,26,94,70,19,11,11,10,1,3,0,57,,,0,0,0,26,2,0,0,1,0,0,.77,0.218,.83,0.14%,1.50, 1t start tie, 7t -2- 2 out a3
25,449,119,Aug 18,BOS,@,LAA,"L,4-13",GS-5,L(12-10),4,4.1,7,6,6,4,5,1,0,4.29,24,94,58,21,7,8,7,1,0,0,26,,,1,0,0,20,1,0,2,0,0,0,.97,-0.149,1.14,-0.11%,-2.34, 1b start tie, 5b 12- 1 out d4
26,450,126,Aug 26,BOS,,DET,"W,9-8",GS-6,W(13-10),7,6.0,7,5,4,2,1,2,0,4.35,28,101,67,16,5,3,22,3,9,0,39,,,0,0,0,26,1,0,0,0,0,1,.96,-0.227,1.31,-0.19%,-1.70, 1t start tie, 6t 3 out tie
27,451,131,Aug 31,BOS,,TBD,"W,7-6",GS-8,W(14-10),4,8.0,6,5,5,1,5,3,0,4.41,30,102,72,17,14,13,11,1,3,0,54,,,0,0,0,29,1,0,0,1,0,0,.83,0.006,1.06,0.01%,-0.61, 1t start tie, 8t 3 out a2
28,452,137,Sep 6,BOS,,LAA,"W,3-2",CG,W(15-10),5,9.0,8,2,2,3,7,1,0,4.29,36,111,76,18,16,10,16,3,1,0,67,,,0,0,0,33,5,0,2,1,0,0,1.49,0.423,1.69,0.29%,2.94, 1t start tie, 9t 3 out tie
29,453,142,Sep 11,BOS,@,NYY,"L,0-1",CG(8),L(15-11),4,8.0,3,1,1,1,12,1,0,4.16,28,113,77,20,17,5,10,3,1,0,83,,,0,0,0,27,1,1,0,0,0,0,.75,0.259,1.08,0.23%,3.14, 1b start tie, 8b 3 out d1
30,454,147,Sep 16,BOS,,OAK,"W,3-2",GS-9,,4,9.0,7,2,2,1,3,0,0,4.07,33,112,77,24,5,21,8,2,2,0,67,,,0,0,0,32,1,0,0,2,0,0,1.26,0.446,2.52,0.54%,2.94, 1t start tie, 9t 3 out tie
31,455,152,Sep 21,BOS,@,TBD,"L,4-7",GS-8,,4,7.2,7,4,4,1,6,1,3,4.09,30,93,61,16,14,14,6,2,0,0,54,,,0,1,1,26,0,0,0,3,0,0,1.40,0.200,4.14,0.35%,0.91, 1b start tie, 8b 1-- 2 out a1
32,456,156,Sep 27(1),BOS,,TOR,"W,3-1",GS-7,W(16-11),5,7.0,3,1,0,1,6,0,1,3.96,26,108,74,24,11,10,8,1,3,0,74,,,0,0,0,24,0,0,0,1,0,1,.92,0.320,4.16,0.87%,2.85, 1t start tie, 7t 3 out a2
33,457,161,Oct 1,BOS,,NYY,"L,4-8",GS-5,L(16-12),3,5.0,7,7,7,0,1,3,0,4.15,22,80,65,19,3,9,12,2,3,0,26,,,0,0,0,20,1,0,0,0,2,0,.61,-0.405,3.23,-1.28%,-4.25, 1t start tie, 5t 3 out d5
